,account_id,created_date,campaign
720,3843100,2021-01-01,BRA_MS1_install
721,3843101,2021-01-01,
722,3843102,2021-01-01,BRA_MS1_install
723,3843103,2021-01-01,BRA_MS1_install
724,3843104,2021-01-01,
725,3843105,2021-01-01,BRA_MS1_install
726,3843106,2021-01-01,
727,3843107,2021-01-01,BRA_MS1_install
728,3843108,2021-01-01,
729,3843109,2021-01-01,BRA_MS1_install
730,3843110,2021-01-01,PR_youtube_bloger
731,3843111,2021-01-01,BRA_MS1_install
732,3843112,2021-01-01,BRA_MS1_install
733,3843113,2021-01-01,
734,3843114,2021-01-01,
735,3843115,2021-01-01,
736,3843116,2021-01-01,
737,3843117,2021-01-01,
738,3843118,2021-01-01,
739,3843119,2021-01-01,RUS_MS1_purchase
740,3843120,2021-01-01,RUS_MS1_install
741,3843121,2021-01-01,BRA_MS1_install
742,3843122,2021-01-01,BRA_MS1_install
743,3843123,2021-01-01,BRA_MS1_install
744,3843124,2021-01-01,PR_youtube_bloger
745,3843125,2021-01-01,
746,3843126,2021-01-01,RUS_MS1_install
747,3843127,2021-01-01,RUS_MS1_install
748,3843128,2021-01-01,RUS_MS1_install
749,3843129,2021-01-01,
750,3843130,2021-01-01,RUS_MS1_install
751,3843131,2021-01-01,BRA_MS1_install
752,3843132,2021-01-01,RUS_MS1_install
753,3843133,2021-01-01,
754,3843134,2021-01-01,BRA_MS1_install
755,3843135,2021-01-01,BRA_MS1_install
756,3843136,2021-01-01,BRA_MS1_install
757,3843137,2021-01-01,BRA_MS1_install
758,3843138,2021-01-01,BRA_MS1_install
759,3843139,2021-01-01,
760,3843140,2021-01-01,UKR_MS1_install
761,3843141,2021-01-01,RUS_MS1_install
762,3843142,2021-01-01,BRA_MS1_install
763,3843143,2021-01-01,
764,3843144,2021-01-01,
765,3843145,2021-01-01,BRA_MS1_install
766,3843146,2021-01-01,
767,3843147,2021-01-01,BRA_MS1_install
768,3843148,2021-01-01,
769,3843149,2021-01-01,BRA_MS1_install
770,3843150,2021-01-01,BRA_MS1_install
771,3843151,2021-01-01,BRA_MS1_install
772,3843152,2021-01-01,RUS_MS1_install
773,3843153,2021-01-01,BRA_MS1_install
774,3843154,2021-01-01,
775,3843155,2021-01-01,BRA_MS1_install
776,3843156,2021-01-01,BRA_MS1_install
777,3843157,2021-01-01,
778,3843158,2021-01-01,BRA_MS1_install
779,3843159,2021-01-01,BRA_MS1_install
780,3843160,2021-01-01,BRA_MS1_install
781,3843161,2021-01-01,BRA_MS1_install
782,3843162,2021-01-01,RUS_MS1_install
783,3843163,2021-01-01,
784,3843164,2021-01-01,
785,3843165,2021-01-01,UKR_MS1_install
786,3843166,2021-01-01,RUS_MS1_install
787,3843167,2021-01-01,RUS_MS1_install
788,3843168,2021-01-01,BRA_MS1_install
789,3843169,2021-01-01,
790,3843170,2021-01-01,BRA_MS1_install
791,3843171,2021-01-01,
792,3843172,2021-01-01,BRA_MS1_install
793,3843173,2021-01-01,
794,3843174,2021-01-01,RUS_MS1_install
795,3843175,2021-01-01,
796,3843176,2021-01-01,
797,3843177,2021-01-01,BRA_MS1_install
798,3843178,2021-01-01,RUS_MS1_install
799,3843179,2021-01-01,
800,3843180,2021-01-01,RUS_MS1_install
801,3843181,2021-01-01,
802,3843182,2021-01-01,BRA_MS1_install
803,3843183,2021-01-01,
804,3843184,2021-01-01,
805,3843185,2021-01-01,RUS_MS1_install
806,3843186,2021-01-01,
807,3843187,2021-01-01,
808,3843188,2021-01-01,RUS_MS1_purchase
809,3843189,2021-01-01,BRA_MS1_install
810,3843190,2021-01-01,BRA_MS1_install
811,3843191,2021-01-01,
812,3843192,2021-01-01,
813,3843193,2021-01-01,BRA_MS1_install
814,3843194,2021-01-01,
815,3843195,2021-01-01,RUS_MS1_install
816,3843196,2021-01-01,RUS_MS1_install
817,3843197,2021-01-01,RUS_MS1_install
818,3843198,2021-01-01,
819,3843199,2021-01-01,RUS_MS1_install
820,3843200,2021-01-01,
821,3843201,2021-01-01,BRA_MS1_install
822,3843202,2021-01-01,BRA_MS1_install
823,3843203,2021-01-01,
824,3843204,2021-01-01,RUS_MS1_purchase
825,3843205,2021-01-01,
826,3843206,2021-01-01,BRA_MS1_install
827,3843207,2021-01-01,
828,3843208,2021-01-01,BRA_MS1_install
829,3843209,2021-01-01,BRA_MS1_install
830,3843210,2021-01-01,BRA_MS1_install
831,3843211,2021-01-01,
832,3843212,2021-01-01,RUS_MS1_install
833,3843213,2021-01-01,RUS_MS1_install
834,3843214,2021-01-01,BRA_MS1_install
835,3843215,2021-01-01,BRA_MS1_install
836,3843216,2021-01-01,BRA_MS1_install
837,3843217,2021-01-01,BRA_MS1_install
838,3843218,2021-01-01,BRA_MS1_install
839,3843219,2021-01-01,
840,3843220,2021-01-01,
841,3843221,2021-01-01,UKR_MS1_install
842,3843222,2021-01-01,RUS_MS1_install
843,3843223,2021-01-01,
844,3843224,2021-01-01,
845,3843225,2021-01-01,
846,3843226,2021-01-01,
847,3843227,2021-01-01,
848,3843228,2021-01-01,
849,3843229,2021-01-01,
850,3843230,2021-01-01,BRA_MS1_install
851,3843231,2021-01-01,RUS_MS1_install
852,3843232,2021-01-01,BRA_MS1_install
853,3843233,2021-01-01,UKR_MS1_install
854,3843234,2021-01-01,RUS_MS1_install
855,3843235,2021-01-01,RUS_MS1_install
856,3843236,2021-01-01,BRA_MS1_install
857,3843237,2021-01-01,BRA_MS1_install
858,3843238,2021-01-01,UKR_MS1_install
859,3843239,2021-01-01,BRA_MS1_install
860,3843240,2021-01-01,
861,3843241,2021-01-01,UKR_MS1_purchase
862,3843242,2021-01-01,
863,3843243,2021-01-01,
864,3843244,2021-01-01,
865,3843245,2021-01-01,
866,3843246,2021-01-01,BRA_MS1_install
867,3843247,2021-01-01,
868,3843248,2021-01-01,
869,3843249,2021-01-01,
870,3843250,2021-01-01,
871,3843251,2021-01-01,BRA_MS1_install
872,3843252,2021-01-01,
873,3843253,2021-01-01,RUS_MS1_install
874,3843254,2021-01-01,
875,3843255,2021-01-01,
876,3843256,2021-01-01,BRA_MS1_purchase
877,3843257,2021-01-01,
878,3843258,2021-01-01,
879,3843259,2021-01-01,
880,3843260,2021-01-01,RUS_MS1_purchase
881,3843261,2021-01-01,
882,3843262,2021-01-01,
883,3843263,2021-01-01,
884,3843264,2021-01-01,
885,3843265,2021-01-01,
886,3843266,2021-01-01,
887,3843267,2021-01-01,UKR_MS1_install
888,3843268,2021-01-01,
889,3843269,2021-01-01,
890,3843270,2021-01-01,BRA_MS1_install
891,3843271,2021-01-01,RUS_MS1_install
892,3843272,2021-01-01,
893,3843273,2021-01-01,BRA_MS1_install
894,3843274,2021-01-01,
895,3843275,2021-01-01,
896,3843276,2021-01-01,
897,3843277,2021-01-01,BRA_MS1_install
898,3843278,2021-01-01,
899,3843279,2021-01-01,RUS_MS1_install
900,3843280,2021-01-01,RUS_MS1_purchase
901,3843281,2021-01-01,BRA_MS1_install
902,3843282,2021-01-01,
903,3843283,2021-01-01,
904,3843284,2021-01-01,
905,3843285,2021-01-01,
906,3843286,2021-01-01,RUS_MS1_install
907,3843287,2021-01-01,
908,3843288,2021-01-01,UKR_MS1_install
909,3843289,2021-01-01,
910,3843290,2021-01-01,
911,3843291,2021-01-01,BRA_MS1_install
912,3843292,2021-01-01,
913,3843293,2021-01-01,BRA_MS1_install
914,3843294,2021-01-01,
915,3843295,2021-01-01,
916,3843296,2021-01-01,BRA_MS1_install
917,3843297,2021-01-01,UKR_MS1_install
918,3843298,2021-01-01,
919,3843299,2021-01-01,RUS_MS1_purchase
920,3843300,2021-01-01,BRA_MS1_install
921,3843301,2021-01-01,
922,3843302,2021-01-01,
923,3843303,2021-01-01,
924,3843304,2021-01-01,
925,3843305,2021-01-01,
926,3843306,2021-01-01,RUS_MS1_install
927,3843307,2021-01-01,RUS_MS1_install
928,3843308,2021-01-01,
929,3843309,2021-01-01,
930,3843310,2021-01-01,BRA_MS1_install
931,3843311,2021-01-01,BRA_MS1_install
932,3843312,2021-01-01,BRA_MS1_install
933,3843313,2021-01-01,
934,3843314,2021-01-01,
935,3843315,2021-01-01,RUS_MS1_install
936,3843316,2021-01-01,RUS_MS1_install
937,3843317,2021-01-01,
938,3843318,2021-01-01,RUS_MS1_install
939,3843319,2021-01-01,RUS_MS1_install
940,3843320,2021-01-01,RUS_MS1_install
941,3843321,2021-01-01,
942,3843322,2021-01-01,BRA_MS1_install
943,3843323,2021-01-01,
944,3843324,2021-01-01,
945,3843325,2021-01-01,
946,3843326,2021-01-01,RUS_MS1_install
947,3843327,2021-01-01,
948,3843328,2021-01-01,
949,3843329,2021-01-01,RUS_MS1_install
950,3843330,2021-01-01,
951,3843331,2021-01-01,
952,3843332,2021-01-01,
953,3843333,2021-01-01,
954,3843334,2021-01-01,
955,3843335,2021-01-01,BRA_MS1_install
956,3843336,2021-01-01,
957,3843337,2021-01-01,RUS_MS1_install
958,3843338,2021-01-01,
959,3843339,2021-01-01,RUS_MS1_purchase
960,3843340,2021-01-01,RUS_MS1_install
961,3843341,2021-01-01,RUS_MS1_install
962,3843342,2021-01-01,RUS_MS1_install
963,3843343,2021-01-01,RUS_MS1_install
964,3843344,2021-01-01,RUS_MS1_install
965,3843345,2021-01-01,BRA_MS1_install
966,3843346,2021-01-01,RUS_MS1_install
967,3843347,2021-01-01,RUS_MS1_install
968,3843348,2021-01-01,RUS_MS1_install
969,3843349,2021-01-01,
970,3843350,2021-01-01,RUS_MS1_install
971,3843351,2021-01-01,
972,3843352,2021-01-01,
973,3843353,2021-01-01,RUS_MS1_install
974,3843354,2021-01-01,
975,3843355,2021-01-01,
976,3843356,2021-01-01,
977,3843357,2021-01-01,
978,3843358,2021-01-01,
979,3843359,2021-01-01,
980,3843360,2021-01-01,UKR_MS1_install
981,3843361,2021-01-01,RUS_MS1_install
982,3843362,2021-01-01,RUS_MS1_purchase
983,3843363,2021-01-01,
984,3843364,2021-01-01,
985,3843365,2021-01-01,
986,3843366,2021-01-01,
987,3843367,2021-01-01,
988,3843368,2021-01-01,RUS_MS1_install
989,3843369,2021-01-01,
990,3843370,2021-01-01,
991,3843371,2021-01-01,RUS_MS1_install
992,3843372,2021-01-01,
993,3843373,2021-01-01,
994,3843374,2021-01-01,PR_youtube_bloger
995,3843375,2021-01-01,BRA_MS1_install
996,3843376,2021-01-01,
997,3843377,2021-01-01,
998,3843378,2021-01-01,
999,3843379,2021-01-01,
1000,3843380,2021-01-01,
1001,3843381,2021-01-01,UKR_MS1_install
1002,3843382,2021-01-01,RUS_MS1_install
1003,3843383,2021-01-01,
1004,3843384,2021-01-01,UKR_MS1_install
1005,3843385,2021-01-01,
1006,3843386,2021-01-01,BRA_MS1_install
1007,3843387,2021-01-01,
1008,3843388,2021-01-01,
1009,3843389,2021-01-01,
1010,3843390,2021-01-01,
1011,3843391,2021-01-01,
1012,3843392,2021-01-01,
1013,3843393,2021-01-01,
1014,3843394,2021-01-01,RUS_MS1_install
1015,3843395,2021-01-01,
1016,3843396,2021-01-01,
1017,3843397,2021-01-01,
1018,3843398,2021-01-01,
1019,3843399,2021-01-01,
1020,3843400,2021-01-01,RUS_MS1_install
1021,3843401,2021-01-01,
1022,3843402,2021-01-01,RUS_MS1_install
1023,3843403,2021-01-01,
1024,3843404,2021-01-01,RUS_MS1_install
1025,3843405,2021-01-01,
1026,3843406,2021-01-01,
1027,3843407,2021-01-01,
1028,3843408,2021-01-01,
1029,3843409,2021-01-01,RUS_MS1_install
1030,3843410,2021-01-01,
1031,3843411,2021-01-01,RUS_MS1_install
1032,3843412,2021-01-01,
1033,3843413,2021-01-01,
1034,3843414,2021-01-01,RUS_MS1_install
1035,3843415,2021-01-01,BRA_MS1_install
1036,3843416,2021-01-01,BRA_MS1_install
1037,3843417,2021-01-01,RUS_MS1_install
1038,3843418,2021-01-01,RUS_MS1_install
1039,3843419,2021-01-01,
1040,3843420,2021-01-01,BRA_MS1_purchase
1041,3843421,2021-01-01,RUS_MS1_purchase
1042,3843422,2021-01-01,
1043,3843423,2021-01-01,
1044,3843424,2021-01-01,
1045,3843425,2021-01-01,RUS_MS1_install
1046,3843426,2021-01-01,
1047,3843427,2021-01-01,
1048,3843428,2021-01-01,
1049,3843429,2021-01-01,
1050,3843430,2021-01-01,
1051,3843431,2021-01-01,
1052,3843432,2021-01-01,UKR_MS1_install
1053,3843433,2021-01-01,
1054,3843434,2021-01-01,RUS_MS1_install
1055,3843435,2021-01-01,
1056,3843436,2021-01-01,RUS_MS1_install
1057,3843437,2021-01-01,RUS_MS1_install
1058,3843438,2021-01-01,
1059,3843439,2021-01-01,UKR_MS1_install
1060,3843440,2021-01-01,UKR_MS1_install
1061,3843441,2021-01-01,RUS_MS1_install
1062,3843442,2021-01-01,UKR_MS1_install
1063,3843443,2021-01-01,
1064,3843444,2021-01-01,
1065,3843445,2021-01-01,
1066,3843446,2021-01-01,
1067,3843447,2021-01-01,
1068,3843448,2021-01-01,
1069,3843449,2021-01-01,RUS_MS1_install
1070,3843450,2021-01-01,BRA_MS1_install
1071,3843451,2021-01-01,
1072,3843452,2021-01-01,RUS_MS1_install
1073,3843453,2021-01-01,
1074,3843454,2021-01-01,
1075,3843455,2021-01-01,RUS_MS1_install
1076,3843456,2021-01-01,RUS_MS1_install
1077,3843457,2021-01-01,RUS_MS1_install
1078,3843458,2021-01-01,
1079,3843459,2021-01-01,
1080,3843460,2021-01-01,RUS_MS1_install
1081,3843461,2021-01-01,BRA_MS1_install
1082,3843462,2021-01-01,RUS_MS1_install
1083,3843463,2021-01-01,RUS_MS1_install
1084,3843464,2021-01-01,
1085,3843465,2021-01-01,
1086,3843466,2021-01-01,
1087,3843467,2021-01-01,
1088,3843468,2021-01-01,
1089,3843469,2021-01-01,RUS_MS1_install
1090,3843470,2021-01-01,UKR_MS1_install
1091,3843471,2021-01-01,
1092,3843472,2021-01-01,RUS_MS1_install
1093,3843473,2021-01-01,RUS_MS1_install
1094,3843474,2021-01-01,
1095,3843475,2021-01-01,RUS_MS1_install
1096,3843476,2021-01-01,
1097,3843477,2021-01-01,RUS_MS1_install
1098,3843478,2021-01-01,RUS_MS1_install
1099,3843479,2021-01-01,RUS_MS1_install
1100,3843480,2021-01-01,
1101,3843481,2021-01-01,
1102,3843482,2021-01-01,RUS_MS1_install
1103,3843483,2021-01-01,
1104,3843484,2021-01-01,
1105,3843485,2021-01-01,
1106,3843486,2021-01-01,UKR_MS1_install
1107,3843487,2021-01-01,UKR_MS1_install
1108,3843488,2021-01-01,RUS_MS1_install
1109,3843489,2021-01-01,
1110,3843490,2021-01-01,UKR_MS1_install
1111,3843491,2021-01-01,
1112,3843492,2021-01-01,UKR_MS1_install
1113,3843493,2021-01-01,RUS_MS1_install
1114,3843494,2021-01-01,RUS_MS1_install
1115,3843495,2021-01-01,RUS_MS1_install
1116,3843496,2021-01-01,
1117,3843497,2021-01-01,RUS_MS1_install
1118,3843498,2021-01-01,RUS_MS1_install
1119,3843499,2021-01-01,
1120,3843500,2021-01-01,UKR_MS1_install
1121,3843501,2021-01-01,
1122,3843502,2021-01-01,UKR_MS1_install
1123,3843503,2021-01-01,RUS_MS1_install
1124,3843504,2021-01-01,
1125,3843505,2021-01-01,
1126,3843506,2021-01-01,
1127,3843507,2021-01-01,RUS_MS1_install
1128,3843508,2021-01-01,UKR_MS1_install
1129,3843509,2021-01-01,
1130,3843510,2021-01-01,BRA_MS1_purchase
1131,3843511,2021-01-01,
1132,3843512,2021-01-01,
1133,3843513,2021-01-01,
1134,3843514,2021-01-01,
1135,3843515,2021-01-01,
1136,3843516,2021-01-01,
1137,3843517,2021-01-01,
1138,3843518,2021-01-01,RUS_MS1_purchase
1139,3843519,2021-01-01,RUS_MS1_install
1140,3843520,2021-01-01,RUS_MS1_install
1141,3843521,2021-01-01,BRA_MS1_install
1142,3843522,2021-01-01,RUS_MS1_purchase
1143,3843523,2021-01-01,
1144,3843524,2021-01-01,
1145,3843525,2021-01-01,RUS_MS1_install
1146,3843526,2021-01-01,UKR_MS1_install
1147,3843527,2021-01-01,RUS_MS1_install
1148,3843528,2021-01-01,
1149,3843529,2021-01-01,RUS_MS1_install
1150,3843530,2021-01-01,RUS_MS1_purchase
1151,3843531,2021-01-01,
1152,3843532,2021-01-01,RUS_MS1_install
1153,3843533,2021-01-01,RUS_MS1_install
1154,3843534,2021-01-01,RUS_MS1_install
1155,3843535,2021-01-01,RUS_MS1_install
1156,3843536,2021-01-01,BRA_MS1_install
1157,3843537,2021-01-01,
1158,3843538,2021-01-01,
1159,3843539,2021-01-01,
1160,3843540,2021-01-01,
1161,3843541,2021-01-01,
1162,3843542,2021-01-01,
1163,3843543,2021-01-01,
1164,3843544,2021-01-01,RUS_MS1_install
1165,3843545,2021-01-01,
1166,3843546,2021-01-01,UKR_MS1_install
1167,3843547,2021-01-01,
1168,3843548,2021-01-01,
1169,3843549,2021-01-01,
1170,3843550,2021-01-01,RUS_MS1_install
1171,3843551,2021-01-01,UKR_MS1_install
1172,3843552,2021-01-01,
1173,3843553,2021-01-01,
1174,3843554,2021-01-01,BRA_MS1_install
1175,3843555,2021-01-01,
1176,3843556,2021-01-01,UKR_MS1_install
1177,3843557,2021-01-01,
1178,3843558,2021-01-01,
1179,3843559,2021-01-01,
1180,3843560,2021-01-01,UKR_MS1_install
1181,3843561,2021-01-01,RUS_MS1_install
1182,3843562,2021-01-01,
1183,3843563,2021-01-01,
1184,3843564,2021-01-01,RUS_MS1_install
1185,3843565,2021-01-01,RUS_MS1_install
1186,3843566,2021-01-01,UKR_MS1_install
1187,3843567,2021-01-01,
1188,3843568,2021-01-01,
1189,3843569,2021-01-01,
1190,3843570,2021-01-01,
1191,3843571,2021-01-01,UKR_MS1_install
1192,3843572,2021-01-01,
1193,3843573,2021-01-01,
1194,3843574,2021-01-01,RUS_MS1_install
1195,3843575,2021-01-01,
1196,3843576,2021-01-01,
1197,3843577,2021-01-01,RUS_MS1_install
1198,3843578,2021-01-01,RUS_MS1_install
1199,3843579,2021-01-01,RUS_MS1_install
1200,3843580,2021-01-01,UKR_MS1_install
1201,3843581,2021-01-01,UKR_MS1_install
1202,3843582,2021-01-01,
1203,3843583,2021-01-01,UKR_MS1_install
1204,3843584,2021-01-01,
1205,3843585,2021-01-01,BRA_MS1_install
1206,3843586,2021-01-01,RUS_MS1_install
1207,3843587,2021-01-01,RUS_MS1_install
1208,3843588,2021-01-01,
1209,3843589,2021-01-01,
1210,3843590,2021-01-01,UKR_MS1_install
1211,3843591,2021-01-01,
1212,3843592,2021-01-01,UKR_MS1_install
1213,3843593,2021-01-01,
1214,3843594,2021-01-01,UKR_MS1_install
1215,3843595,2021-01-01,UKR_MS1_install
1216,3843596,2021-01-01,
1217,3843597,2021-01-01,RUS_MS1_install
1218,3843598,2021-01-01,RUS_MS1_install
1219,3843599,2021-01-01,UKR_MS1_install
1220,3843600,2021-01-01,
1221,3843601,2021-01-01,
1222,3843602,2021-01-01,UKR_MS1_install
1223,3843603,2021-01-01,RUS_MS1_install
1224,3843604,2021-01-01,
1225,3843605,2021-01-01,
1226,3843606,2021-01-01,UKR_MS1_install
1227,3843607,2021-01-01,
1228,3843608,2021-01-01,RUS_MS1_install
1229,3843609,2021-01-01,UKR_MS1_install
1230,3843610,2021-01-01,
1231,3843611,2021-01-01,
1232,3843612,2021-01-01,UKR_MS1_install
1233,3843613,2021-01-01,
1234,3843614,2021-01-01,RUS_MS1_install
1235,3843615,2021-01-01,
1236,3843616,2021-01-01,
1237,3843617,2021-01-01,UKR_MS1_install
1238,3843618,2021-01-01,
1239,3843619,2021-01-01,RUS_MS1_install
1240,3843620,2021-01-01,
1241,3843621,2021-01-01,RUS_MS1_install
1242,3843622,2021-01-01,RUS_MS1_install
1243,3843623,2021-01-01,RUS_MS1_install
1244,3843624,2021-01-01,
1245,3843625,2021-01-01,UKR_MS1_install
1246,3843626,2021-01-01,RUS_MS1_install
1247,3843627,2021-01-01,
1248,3843628,2021-01-01,RUS_MS1_install
1249,3843629,2021-01-01,RUS_MS1_install
1250,3843630,2021-01-01,RUS_MS1_install
1251,3843631,2021-01-01,RUS_MS1_install
1252,3843632,2021-01-01,RUS_MS1_install
1253,3843633,2021-01-01,RUS_MS1_install
1254,3843634,2021-01-01,UKR_MS1_install
1255,3843635,2021-01-01,RUS_MS1_install
1256,3843636,2021-01-01,RUS_MS1_install
1257,3843637,2021-01-01,RUS_MS1_install
1258,3843638,2021-01-01,RUS_MS1_install
1259,3843639,2021-01-01,
1260,3843640,2021-01-01,UKR_MS1_install
1261,3843641,2021-01-01,UKR_MS1_install
1262,3843642,2021-01-01,
1263,3843643,2021-01-01,
1264,3843644,2021-01-01,
1265,3843645,2021-01-01,
1266,3843646,2021-01-01,RUS_MS1_install
1267,3843647,2021-01-01,
1268,3843648,2021-01-01,
1269,3843649,2021-01-01,BRA_MS1_install
1270,3843650,2021-01-01,RUS_MS1_install
1271,3843651,2021-01-01,RUS_MS1_purchase
1272,3843652,2021-01-01,RUS_MS1_install
1273,3843653,2021-01-01,
1274,3843654,2021-01-01,UKR_MS1_install
1275,3843655,2021-01-01,RUS_MS1_install
1276,3843656,2021-01-01,
1277,3843657,2021-01-01,
1278,3843658,2021-01-01,UKR_MS1_install
1279,3843659,2021-01-01,UKR_MS1_install
1280,3843660,2021-01-01,
1281,3843661,2021-01-01,RUS_MS1_install
1282,3843662,2021-01-01,RUS_MS1_install
1283,3843663,2021-01-01,
1284,3843664,2021-01-01,
1285,3843665,2021-01-01,UKR_MS1_install
1286,3843666,2021-01-01,RUS_MS1_install
1287,3843667,2021-01-01,RUS_MS1_install
1288,3843668,2021-01-01,
1289,3843669,2021-01-01,
1290,3843670,2021-01-01,UKR_MS1_install
1291,3843671,2021-01-01,
1292,3843672,2021-01-01,
1293,3843673,2021-01-01,
1294,3843674,2021-01-01,
1295,3843675,2021-01-01,
1296,3843676,2021-01-01,
1297,3843677,2021-01-01,
1298,3843678,2021-01-01,UKR_MS1_install
1299,3843679,2021-01-01,
1300,3843680,2021-01-01,
1301,3843681,2021-01-01,
1302,3843682,2021-01-01,
1303,3843683,2021-01-01,
1304,3843684,2021-01-01,
1305,3843685,2021-01-01,RUS_MS1_purchase
1306,3843686,2021-01-01,RUS_MS1_install
1307,3843687,2021-01-01,
1308,3843688,2021-01-01,
1309,3843689,2021-01-01,RUS_MS1_install
1310,3843690,2021-01-01,RUS_MS1_install
1311,3843691,2021-01-01,
1312,3843692,2021-01-01,UKR_MS1_install
1313,3843693,2021-01-01,RUS_MS1_install
1314,3843694,2021-01-01,RUS_MS1_install
1315,3843695,2021-01-01,
1316,3843696,2021-01-01,UKR_MS1_install
1317,3843697,2021-01-01,RUS_MS1_install
1318,3843698,2021-01-01,RUS_MS1_install
1319,3843699,2021-01-01,
1320,3843700,2021-01-01,RUS_MS1_purchase
1321,3843701,2021-01-01,
1322,3843702,2021-01-01,
1323,3843703,2021-01-01,
1324,3843704,2021-01-01,
1325,3843705,2021-01-01,
1326,3843706,2021-01-01,RUS_MS1_install
1327,3843707,2021-01-01,
1328,3843708,2021-01-01,UKR_MS1_install
1329,3843709,2021-01-01,
1330,3843710,2021-01-01,UKR_MS1_install
1331,3843711,2021-01-01,RUS_MS1_purchase
1332,3843712,2021-01-01,UKR_MS1_install
1333,3843713,2021-01-01,RUS_MS1_install
1334,3843714,2021-01-01,
1335,3843715,2021-01-01,
1336,3843716,2021-01-01,
1337,3843717,2021-01-01,
1338,3843718,2021-01-01,
1339,3843719,2021-01-01,
1340,3843720,2021-01-01,RUS_MS1_install
1341,3843721,2021-01-01,UKR_MS1_purchase
1342,3843722,2021-01-01,RUS_MS1_install
1343,3843723,2021-01-01,
1344,3843724,2021-01-01,RUS_MS1_install
1345,3843725,2021-01-01,
1346,3843726,2021-01-01,UKR_MS1_install
1347,3843727,2021-01-01,
1348,3843728,2021-01-01,
1349,3843729,2021-01-01,RUS_MS1_purchase
1350,3843730,2021-01-01,UKR_MS1_install
1351,3843731,2021-01-01,
1352,3843732,2021-01-01,RUS_MS1_purchase
1353,3843733,2021-01-01,RUS_MS1_install
1354,3843734,2021-01-01,
1355,3843735,2021-01-01,
1356,3843736,2021-01-01,
1357,3843737,2021-01-01,UKR_MS1_install
1358,3843738,2021-01-01,RUS_MS1_install
1359,3843739,2021-01-01,RUS_MS1_install
1360,3843740,2021-01-01,
1361,3843741,2021-01-01,RUS_MS1_install
1362,3843742,2021-01-01,RUS_MS1_install
1363,3843743,2021-01-01,RUS_MS1_install
1364,3843744,2021-01-01,
1365,3843745,2021-01-01,UKR_MS1_purchase
1366,3843746,2021-01-01,
1367,3843747,2021-01-01,RUS_MS1_install
1368,3843748,2021-01-01,RUS_MS1_install
1369,3843749,2021-01-01,RUS_MS1_install
1370,3843750,2021-01-01,
1371,3843751,2021-01-01,
1372,3843752,2021-01-01,RUS_MS1_install
1373,3843753,2021-01-01,UKR_MS1_install
1374,3843754,2021-01-01,
1375,3843755,2021-01-01,RUS_MS1_install
1376,3843756,2021-01-01,
1377,3843757,2021-01-01,RUS_MS1_install
1378,3843758,2021-01-01,
1379,3843759,2021-01-01,
1380,3843760,2021-01-01,UKR_MS1_install
1381,3843761,2021-01-01,
1382,3843762,2021-01-01,UKR_MS1_install
1383,3843763,2021-01-01,RUS_MS1_install
